Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Summary_Type,Profile,Source_Folder,Source_File
Ultimate_Ghost_Count,1.5,2.0,2.0,FALSE,,2.0000,ensemble_voting,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.5,2.5,2.0,FALSE,,2.0000,ensemble_voting,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.5,3.0,1.0,FALSE,,1.0000,ensemble_voting,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.5,3.5,2.0,FALSE,,2.0000,ensemble_voting,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,2.0,2.0,2.0,FALSE,,2.0000,ensemble_voting,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,2.0,2.5,1.0,FALSE,,1.0000,ensemble_voting,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,2.0,3.0,1.0,FALSE,,1.0000,ensemble_voting,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,2.0,3.5,0.0,FALSE,,0.0000,ensemble_voting,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.0,2.0,2.0,TRUE,,2.0000,ensemble_voting,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.0,2.5,4.0,TRUE,,4.0000,ensemble_voting,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.0,3.0,2.0,TRUE,,2.0000,ensemble_voting,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.0,3.5,1.0,TRUE,,1.0000,ensemble_voting,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.5,2.0,2.0,TRUE,,2.0000,ensemble_voting,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.5,2.5,2.0,TRUE,,2.0000,ensemble_voting,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.5,3.0,2.0,TRUE,,2.0000,ensemble_voting,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,1.5,3.5,1.0,TRUE,,1.0000,ensemble_voting,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,2.0,2.0,2.0,TRUE,,2.0000,ensemble_voting,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,2.0,2.5,1.0,TRUE,,1.0000,ensemble_voting,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,2.0,3.0,0.0,TRUE,,0.0000,ensemble_voting,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Ultimate_Ghost_Count,2.0,3.5,0.0,TRUE,,0.0000,ensemble_voting,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.0,2.0,6.779661016949152,FALSE,,6.7797,ensemble_voting,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.0,2.5,10.9375,FALSE,,10.9375,ensemble_voting,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.0,3.0,12.857142857142856,FALSE,,12.8571,ensemble_voting,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.0,3.5,7.352941176470589,FALSE,,7.3529,ensemble_voting,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.5,2.0,7.575757575757576,FALSE,,7.5758,ensemble_voting,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.5,2.5,6.25,FALSE,,6.2500,ensemble_voting,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.5,3.0,7.246376811594203,FALSE,,7.2464,ensemble_voting,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.5,3.5,11.428571428571429,FALSE,,11.4286,ensemble_voting,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,2.0,2.0,10.44776119402985,FALSE,,10.4478,ensemble_voting,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,2.0,2.5,12.32876712328767,FALSE,,12.3288,ensemble_voting,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,2.0,3.0,10.666666666666668,FALSE,,10.6667,ensemble_voting,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,2.0,3.5,23.91304347826087,FALSE,,23.9130,ensemble_voting,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.0,2.0,12.307692307692308,TRUE,,12.3077,ensemble_voting,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.0,2.5,8.47457627118644,TRUE,,8.4746,ensemble_voting,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.0,3.0,10.294117647058822,TRUE,,10.2941,ensemble_voting,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.0,3.5,6.0606060606060606,TRUE,,6.0606,ensemble_voting,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.5,2.0,13.432835820895525,TRUE,,13.4328,ensemble_voting,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.5,2.5,13.23529411764706,TRUE,,13.2353,ensemble_voting,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.5,3.0,8.823529411764707,TRUE,,8.8235,ensemble_voting,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,1.5,3.5,17.24137931034483,TRUE,,17.2414,ensemble_voting,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,2.0,2.0,10.76923076923077,TRUE,,10.7692,ensemble_voting,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,2.0,2.5,11.11111111111111,TRUE,,11.1111,ensemble_voting,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,2.0,3.0,13.750000000000002,TRUE,,13.7500,ensemble_voting,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Weak_Signal_Patients_Rate_(1-2_Models)_%,2.0,3.5,19.35483870967742,TRUE,,19.3548,ensemble_voting,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Accuracy,1.0,2.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
Accuracy,1.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
Accuracy,1.0,3.0,0.9385964912280702,FALSE,,0.9386,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
Accuracy,1.0,3.5,0.8859649122807017,FALSE,,0.8860,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
Accuracy,1.5,2.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
Accuracy,1.5,2.5,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
Accuracy,1.5,3.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
Accuracy,1.5,3.5,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
Accuracy,2.0,2.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
Accuracy,2.0,2.5,0.9210526315789472,FALSE,,0.9211,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
Accuracy,2.0,3.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
Accuracy,2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
Accuracy,1.0,2.0,0.9385964912280702,TRUE,,0.9386,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
Accuracy,1.0,2.5,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
Accuracy,1.0,3.0,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
Accuracy,1.0,3.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
Accuracy,1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
Accuracy,1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
Accuracy,1.5,3.0,0.9385964912280702,TRUE,,0.9386,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
Accuracy,1.5,3.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
Accuracy,2.0,2.0,0.9210526315789472,TRUE,,0.9211,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
Accuracy,2.0,2.5,0.9210526315789472,TRUE,,0.9211,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
Accuracy,2.0,3.0,0.9210526315789472,TRUE,,0.9211,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
Accuracy,2.0,3.5,0.9035087719298246,TRUE,,0.9035,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.0,2.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.0,3.0,0.9385964912280702,FALSE,,0.9386,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.0,3.5,0.8859649122807017,FALSE,,0.8860,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.5,2.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.5,2.5,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.5,3.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.5,3.5,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,2.0,2.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,2.0,2.5,0.9210526315789472,FALSE,,0.9211,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,2.0,3.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.0,2.0,0.9385964912280702,TRUE,,0.9386,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.0,2.5,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.0,3.0,0.894736842105263,TRUE,,0.8947,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.0,3.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.5,3.0,0.9385964912280702,TRUE,,0.9386,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,1.5,3.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,2.0,2.0,0.9210526315789472,TRUE,,0.9211,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,2.0,2.5,0.9210526315789472,TRUE,,0.9211,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,2.0,3.0,0.9210526315789472,TRUE,,0.9211,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
Balanced_Accuracy,2.0,3.5,0.9035087719298244,TRUE,,0.9035,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.0,2.0,0.8596491228070176,FALSE,,0.8596,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.0,2.5,0.8245614035087718,FALSE,,0.8246,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.0,3.0,0.8771929824561404,FALSE,,0.8772,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.0,3.5,0.7719298245614035,FALSE,,0.7719,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.5,2.0,0.8596491228070176,FALSE,,0.8596,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.5,2.5,0.8596491228070176,FALSE,,0.8596,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.5,3.0,0.8245614035087718,FALSE,,0.8246,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.5,3.5,0.8596491228070176,FALSE,,0.8596,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,2.0,2.0,0.8245614035087718,FALSE,,0.8246,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,2.0,2.5,0.8421052631578947,FALSE,,0.8421,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,2.0,3.0,0.8245614035087718,FALSE,,0.8246,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,2.0,3.5,0.8245614035087718,FALSE,,0.8246,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.0,2.0,0.8771929824561404,TRUE,,0.8772,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.0,2.5,0.8596491228070176,TRUE,,0.8596,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.0,3.0,0.7894736842105263,TRUE,,0.7895,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.0,3.5,0.8245614035087718,TRUE,,0.8246,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.5,2.0,0.8245614035087718,TRUE,,0.8246,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.5,2.5,0.7894736842105263,TRUE,,0.7895,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.5,3.0,0.8771929824561404,TRUE,,0.8772,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,1.5,3.5,0.8245614035087718,TRUE,,0.8246,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,2.0,2.0,0.8421052631578947,TRUE,,0.8421,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,2.0,2.5,0.8421052631578947,TRUE,,0.8421,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,2.0,3.0,0.8421052631578947,TRUE,,0.8421,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
Cohen_Kappa,2.0,3.5,0.8070175438596492,TRUE,,0.8070,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
F1_Score,1.0,2.0,0.9285714285714284,FALSE,,0.9286,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
F1_Score,1.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
F1_Score,1.0,3.0,0.9380530973451328,FALSE,,0.9381,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
F1_Score,1.0,3.5,0.8849557522123894,FALSE,,0.8850,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
F1_Score,1.5,2.0,0.9285714285714284,FALSE,,0.9286,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
F1_Score,1.5,2.5,0.9285714285714284,FALSE,,0.9286,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
F1_Score,1.5,3.0,0.9107142857142856,FALSE,,0.9107,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
F1_Score,1.5,3.5,0.9285714285714284,FALSE,,0.9286,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
F1_Score,2.0,2.0,0.9107142857142856,FALSE,,0.9107,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
F1_Score,2.0,2.5,0.9203539823008848,FALSE,,0.9204,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
F1_Score,2.0,3.0,0.9107142857142856,FALSE,,0.9107,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
F1_Score,2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
F1_Score,1.0,2.0,0.9380530973451328,TRUE,,0.9381,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
F1_Score,1.0,2.5,0.9285714285714284,TRUE,,0.9286,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
F1_Score,1.0,3.0,0.8928571428571428,TRUE,,0.8929,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
F1_Score,1.0,3.5,0.913793103448276,TRUE,,0.9138,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
F1_Score,1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
F1_Score,1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
F1_Score,1.5,3.0,0.9380530973451328,TRUE,,0.9381,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
F1_Score,1.5,3.5,0.9107142857142856,TRUE,,0.9107,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
F1_Score,2.0,2.0,0.918918918918919,TRUE,,0.9189,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
F1_Score,2.0,2.5,0.9203539823008848,TRUE,,0.9204,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
F1_Score,2.0,3.0,0.9203539823008848,TRUE,,0.9204,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
